d3mIndex,RegionName,ZoneName,WoredaName,dateTime,Malnutrition_total_Cases
1583,Oromia,East Wellega,Gudeyabila,5/1/17,8
1584,Oromia,East Wellega,Guto Gida,5/1/17,17
1585,Oromia,East Wellega,Haro Limu,5/1/17,7
1586,Oromia,East Wellega,Jimma Arjo,5/1/17,19
1587,Oromia,East Wellega,Kiremu,5/1/17,10
1588,Oromia,East Wellega,Leqa Dulecha,5/1/17,13
1589,Oromia,East Wellega,Limu,5/1/17,3
1590,Oromia,East Wellega,Nunu Qumba,5/1/17,8
1591,Oromia,East Wellega,Sasiga,5/1/17,7
1592,Oromia,East Wellega,Sibu Sire,5/1/17,5
1593,Oromia,East Wellega,Wama Hagelo,5/1/17,5
1594,Oromia,East Wellega,Wayu Tuqa,5/1/17,6
1595,Oromia,Finfine Zuria,Akaki,5/1/17,0
1596,Oromia,Finfine Zuria,Berreh,5/1/17,3
1597,Oromia,Finfine Zuria,Holeta,5/1/17,3
1598,Oromia,Finfine Zuria,Mullo,5/1/17,0
1599,Oromia,Finfine Zuria,Sandefa,5/1/17,8
1600,Oromia,Finfine Zuria,Sebeta Awas,5/1/17,11
1601,Oromia,Finfine Zuria,Sululta Town,5/1/17,7
1602,Oromia,Finfine Zuria,Walmera,5/1/17,3
1603,Oromia,Gelan Town,Gelan Town,5/1/17,0
1604,Oromia,Guji,Adola Hospital,5/1/17,28
1605,Oromia,Guji,Adola Reda,5/1/17,62
1606,Oromia,Guji,Adola Town,5/1/17,7
1607,Oromia,Guji,Aga Wayyu,5/1/17,44
1608,Oromia,Guji,Anna Sora,5/1/17,49
1609,Oromia,Guji,Bore,5/1/17,27
1610,Oromia,Guji,Dima,5/1/17,24
1611,Oromia,Guji,Girja,5/1/17,19
1612,Oromia,Guji,Goro Dola,5/1/17,50
1613,Oromia,Guji,Gumi Eldallo,5/1/17,12
1614,Oromia,Guji,Hambela Wamena,5/1/17,35
1615,Oromia,Guji,Liben,5/1/17,45
1616,Oromia,Guji,Negele Hospital,5/1/17,11
1617,Oromia,Guji,Negele Town,5/1/17,1
1618,Oromia,Guji,Odo Shakiso,5/1/17,71
1619,Oromia,Guji,Saba Boru,5/1/17,21
1620,Oromia,Guji,Shakiso town,5/1/17,16
1621,Oromia,Guji,Uraga,5/1/17,114
1622,Oromia,Guji,Wadara,5/1/17,42
1623,Oromia,Horo Gudru Wellega,Abay Chomen,5/1/17,1
1624,Oromia,Horo Gudru Wellega,Abe Dengoro,5/1/17,8
1625,Oromia,Horo Gudru Wellega,Amuru,5/1/17,3
1626,Oromia,Horo Gudru Wellega,Gudru,5/1/17,0
1627,Oromia,Horo Gudru Wellega,Hababo Guduru,5/1/17,0
1628,Oromia,Horo Gudru Wellega,Horo,5/1/17,1
1629,Oromia,Horo Gudru Wellega,Jarte Jardga,5/1/17,4
1630,Oromia,Horo Gudru Wellega,Jima Geneti,5/1/17,1
1631,Oromia,Horo Gudru Wellega,Jima Rare,5/1/17,2
1632,Oromia,Horo Gudru Wellega,Shambu Town,5/1/17,0
1633,Oromia,Ilu Aba Bora,Ale,5/1/17,0
1634,Oromia,Ilu Aba Bora,Algesachi,5/1/17,1
1635,Oromia,Ilu Aba Bora,Becho,5/1/17,0
1636,Oromia,Ilu Aba Bora,Bilonopa,5/1/17,0
1637,Oromia,Ilu Aba Bora,Bure,5/1/17,0
1638,Oromia,Ilu Aba Bora,Darimu,5/1/17,4
1639,Oromia,Ilu Aba Bora,Didu,5/1/17,4
1640,Oromia,Ilu Aba Bora,Doreni,5/1/17,0
1641,Oromia,Ilu Aba Bora,Halu,5/1/17,0
1642,Oromia,Ilu Aba Bora,Hurumu,5/1/17,0
1643,Oromia,Ilu Aba Bora,Metu Rural,5/1/17,8
1644,Oromia,Ilu Aba Bora,Metu Town,5/1/17,3
1645,Oromia,Ilu Aba Bora,Nono Sele,5/1/17,0
1646,Oromia,Ilu Aba Bora,Yayu,5/1/17,0
1647,Oromia,Jimma,B/Tolyi,5/1/17,11
1648,Oromia,Jimma,Agaro,5/1/17,15
1649,Oromia,Jimma,Chora Boter,5/1/17,11
1650,Oromia,Jimma,Dedo,5/1/17,43
1651,Oromia,Jimma,Gera,5/1/17,9
1652,Oromia,Jimma,Gomma,5/1/17,21
1653,Oromia,Jimma,Guma,5/1/17,17
1654,Oromia,Jimma,Kersa,5/1/17,22
1655,Oromia,Jimma,Limu Hospital,5/1/17,4
1656,Oromia,Jimma,Limu Kosa,5/1/17,1
1657,Oromia,Jimma,Limu Seka,5/1/17,17
1658,Oromia,Jimma,Mana,5/1/17,19
1659,Oromia,Jimma,Mancho,5/1/17,38
1660,Oromia,Jimma,Nono Benja,5/1/17,1
1661,Oromia,Jimma,O/Beyam,5/1/17,32
1662,Oromia,Jimma,Omonada,5/1/17,45
1663,Oromia,Jimma,Seka Chekorsa,5/1/17,30
1664,Oromia,Jimma,Sekoru,5/1/17,31
1665,Oromia,Jimma,Setema,5/1/17,36
1666,Oromia,Jimma,Shabe,5/1/17,24
1667,Oromia,Jimma,Sigmo,5/1/17,15
1668,Oromia,Jimma,Tiro Afeta,5/1/17,10
1669,Oromia,Jimma Spe Town,Jimma Spe Town,5/1/17,65
1670,Oromia,Lege Dadi Lege Tafo Town,Lege Dadi Lege Tafo Town,5/1/17,0
1671,Oromia,Nekemte Town,Nekemte Town,5/1/17,16
1672,Oromia,North Shewa,Abichugna,5/1/17,8
1673,Oromia,North Shewa,Aleiltu,5/1/17,0
1674,Oromia,North Shewa,Debre Libanos,5/1/17,5
1675,Oromia,North Shewa,Degem,5/1/17,14
1676,Oromia,North Shewa,Dera,5/1/17,32
1677,Oromia,North Shewa,Dera hospital,5/1/17,4
1678,Oromia,North Shewa,Fiche Hospital,5/1/17,7
1679,Oromia,North Shewa,Fichetown,5/1/17,1
1680,Oromia,North Shewa,Girar Jarso,5/1/17,46
1681,Oromia,North Shewa,Hidabu Abote,5/1/17,8
1682,Oromia,North Shewa,Jido,5/1/17,14
1683,Oromia,North Shewa,Kimbibit,5/1/17,9
1684,Oromia,North Shewa,Kuyu,5/1/17,13
1685,Oromia,North Shewa,Kuyu Hospital,5/1/17,6
1686,Oromia,North Shewa,Were Jarso,5/1/17,18
1687,Oromia,North Shewa,Wuchale,5/1/17,14
1688,Oromia,North Shewa,Yaya Gulele,5/1/17,5
1689,Oromia,Qeleme Wellega,Anfilo,5/1/17,52
1690,Oromia,Qeleme Wellega,Dale Sedi,5/1/17,12
1691,Oromia,Qeleme Wellega,Dale Wabera,5/1/17,17
1692,Oromia,Qeleme Wellega,Dambi Dollo,5/1/17,0
1693,Oromia,Qeleme Wellega,Dambi Dolo Hospital,5/1/17,31
1694,Oromia,Qeleme Wellega,Gawo Qebe,5/1/17,45
1695,Oromia,Qeleme Wellega,Gidami,5/1/17,10
1696,Oromia,Qeleme Wellega,Hawa Gelan,5/1/17,22
1697,Oromia,Qeleme Wellega,Jimma Horo,5/1/17,10
1698,Oromia,Qeleme Wellega,Laloqile,5/1/17,1
1699,Oromia,Qeleme Wellega,Seyo,5/1/17,8
1700,Oromia,Qeleme Wellega,Yemalogi Wolel,5/1/17,20
1701,Oromia,Sebeta Town,Sebeta Town,5/1/17,4
1702,Oromia,Shashamane Town,Shashamane Town,5/1/17,28
1703,Oromia,South West Shewa,Ameya,5/1/17,15
1704,Oromia,South West Shewa,Becho,5/1/17,1
1705,Oromia,South West Shewa,Dawo,5/1/17,2
1706,Oromia,South West Shewa,Goro,5/1/17,12
1707,Oromia,South West Shewa,Ilu,5/1/17,0
1708,Oromia,South West Shewa,Kersana Malima,5/1/17,9
1709,Oromia,South West Shewa,Seden Sodo,5/1/17,6
1710,Oromia,South West Shewa,Sodo Dac'Ha,5/1/17,4
1711,Oromia,South West Shewa,St.Luke Hospital,5/1/17,34
1712,Oromia,South West Shewa,Tole,5/1/17,0
1713,Oromia,South West Shewa,Tulu Bolo Hospital,5/1/17,5
1714,Oromia,South West Shewa,Woliso Rural,5/1/17,8
1715,Oromia,South West Shewa,Woliso Town,5/1/17,0
1716,Oromia,South West Shewa,Wonchi,5/1/17,1
1717,Oromia,West Arsi,Adaba,5/1/17,18
1718,Oromia,West Arsi,Arsi Negele Rural,5/1/17,58
1719,Oromia,West Arsi,Arsi Negele Town,5/1/17,7
1720,Oromia,West Arsi,Bishan Guracha Town,5/1/17,1
1721,Oromia,West Arsi,Dodola Rural,5/1/17,8
1722,Oromia,West Arsi,Dodola Town,5/1/17,7
1723,Oromia,West Arsi,Gambo Hospital,5/1/17,13
1724,Oromia,West Arsi,Gedeb Asasa,5/1/17,16
1725,Oromia,West Arsi,Hebal Arsi,5/1/17,13
1726,Oromia,West Arsi,Kofele,5/1/17,4
1727,Oromia,West Arsi,Kokosa,5/1/17,4
1728,Oromia,West Arsi,Kore,5/1/17,5
1729,Oromia,West Arsi,Nensebo,5/1/17,7
1730,Oromia,West Arsi,Shala,5/1/17,236
1731,Oromia,West Arsi,Shashemene Rural,5/1/17,342
1732,Oromia,West Arsi,Siraro,5/1/17,264
1733,Oromia,West Arsi,Wondo,5/1/17,52
1734,Oromia,West Hararge,Anchar,5/1/17,40
1735,Oromia,West Hararge,Bedesa Town,5/1/17,20
1736,Oromia,West Hararge,Boke,5/1/17,48
1737,Oromia,West Hararge,Burka Dimtu,5/1/17,32
1738,Oromia,West Hararge,Chiro Hospital,5/1/17,19
1739,Oromia,West Hararge,Chiro Town,5/1/17,2
1740,Oromia,West Hararge,Chiro Zuriya,5/1/17,98
1741,Oromia,West Hararge,Daro Lebu,5/1/17,26
1742,Oromia,West Hararge,Doba,5/1/17,87
1743,Oromia,West Hararge,Gelemso Hospital,5/1/17,10
1744,Oromia,West Hararge,Gemechis,5/1/17,240
1745,Oromia,West Hararge,Guba Qoricha,5/1/17,17
1746,Oromia,West Hararge,Habro,5/1/17,86
1747,Oromia,West Hararge,Hawi gudina,5/1/17,34
1748,Oromia,West Hararge,Meiso,5/1/17,50
1749,Oromia,West Hararge,Mesela,5/1/17,115
1750,Oromia,West Hararge,Oda Bultum,5/1/17,172
1751,Oromia,West Hararge,Tulo,5/1/17,61
1752,Oromia,West Hararge,West Harerge	Gumbi Bordede,5/1/17,34
1753,Oromia,West Shewa,Abuna Gindeberet,5/1/17,9
1754,Oromia,West Shewa,Adea Berga,5/1/17,6
1755,Oromia,West Shewa,Ambo,5/1/17,2
1756,Oromia,West Shewa,Ambo Hospital,5/1/17,10
1757,Oromia,West Shewa,Ambo Town,5/1/17,3
1758,Oromia,West Shewa,Chelia,5/1/17,12
1759,Oromia,West Shewa,Codi,5/1/17,11
1760,Oromia,West Shewa,Dano,5/1/17,0
1761,Oromia,West Shewa,Dendi,5/1/17,3
1762,Oromia,West Shewa,Ejerie,5/1/17,1
1763,Oromia,West Shewa,Ejersa Lafo,5/1/17,0
1764,Oromia,West Shewa,Elifata,5/1/17,4
1765,Oromia,West Shewa,Gedo Hospital,5/1/17,7
1766,Oromia,West Shewa,Ginde Beret,5/1/17,18
1767,Oromia,West Shewa,Gindeberet Hospital,5/1/17,2
1768,Oromia,West Shewa,Gojo Hospital,5/1/17,2
1769,Oromia,West Shewa,Ilu Galan,5/1/17,1
1770,Oromia,West Shewa,Inchini Hospital,5/1/17,6
1771,Oromia,West Shewa,Jeldu,5/1/17,9
1772,Oromia,West Shewa,Jibat,5/1/17,3
1773,Oromia,West Shewa,Liban Jawi,5/1/17,5
1774,Oromia,West Shewa,Meta Waliqite,5/1/17,0
1775,Oromia,West Shewa,Metarobi,5/1/17,3
1776,Oromia,West Shewa,Midakegni,5/1/17,7
1777,Oromia,West Shewa,Nono,5/1/17,23
1778,Oromia,West Shewa,Tibe Kutaye,5/1/17,0
1779,Oromia,West Shewa,Tikur Enchini,5/1/17,8
1780,Oromia,West Wellega,Ayira,5/1/17,0
1781,Oromia,West Wellega,Ayira Hospital,5/1/17,0
1782,Oromia,West Wellega,Babo Gembel,5/1/17,0
1783,Oromia,West Wellega,Begi,5/1/17,1
1784,Oromia,West Wellega,Begi hospital,5/1/17,2
1785,Oromia,West Wellega,Boji Cheqorsa,5/1/17,0
1786,Oromia,West Wellega,Boji Dermeji,5/1/17,0
1787,Oromia,West Wellega,Genji,5/1/17,1
1788,Oromia,West Wellega,Gimbi,5/1/17,0
1789,Oromia,West Wellega,Gimbi Adventist hospital,5/1/17,0
1790,Oromia,West Wellega,Gimbi public  Hospital,5/1/17,1
1791,Oromia,West Wellega,Gimbi Rural,5/1/17,2
1792,Oromia,West Wellega,Guliso,5/1/17,0
1793,Oromia,West Wellega,Haru,5/1/17,5
1794,Oromia,West Wellega,Homa,5/1/17,0
1795,Oromia,West Wellega,Jarso,5/1/17,0
1796,Oromia,West Wellega,Kundala,5/1/17,7
1797,Oromia,West Wellega,Lalo Asabi,5/1/17,0
1798,Oromia,West Wellega,Lata Sibu,5/1/17,0
1799,Oromia,West Wellega,Mendi Hospital,5/1/17,1
1800,Oromia,West Wellega,Mendi Town,5/1/17,0
1801,Oromia,West Wellega,Mene Sibu,5/1/17,4
1802,Oromia,West Wellega,Nejo Hospital,5/1/17,3
1803,Oromia,West Wellega,Nejo Rural,5/1/17,0
1804,Oromia,West Wellega,Nejo Town,5/1/17,2
1805,Oromia,West Wellega,Nole Kaba,5/1/17,0
1806,Oromia,West Wellega,Qiltu Kara,5/1/17,0
1807,Oromia,West Wellega,Seyo Nole,5/1/17,1
1808,Oromia,West Wellega,Yubdo,5/1/17,1
1809,Oromia,west Guji,Abaya,5/1/17,228
1810,Oromia,west Guji,Biebirsa kojowa,5/1/17,20
1811,Oromia,west Guji,Bule Hora,5/1/17,98
1812,Oromia,west Guji,Bule Hora hospital,5/1/17,18
1813,Oromia,west Guji,Bule Hora Toun,5/1/17,0
1814,Oromia,west Guji,Dugda Dawa,5/1/17,77
1815,Oromia,west Guji,Gelana,5/1/17,67
1816,Oromia,west Guji,Hanbala,5/1/17,45
1817,Oromia,west Guji,kercha,5/1/17,53
1818,Oromia,west Guji,Kercha hospital,5/1/17,11
1819,Oromia,west Guji,Mkelka Soda,5/1/17,38
1820,Oromia,west Guji,Suro barguda,5/1/17,11
1821,Oromia,Arsi,Gololcha,5/1/17,10
1822,Oromia,Arsi,Jeju,5/1/17,27
1823,Oromia,Arsi,Shenan kolu,5/1/17,0
1824,Oromia,Bale,Robe Town,5/1/17,2
1825,Oromia,East Hararge,Haromaya Hospital,5/1/17,52
1826,Oromia,West Shewa,Bako Tibe,5/1/17,4
1827,Oromia,Borena,Wachile,5/1/17,4
1828,Oromia,Sululta Town,Sululta Town,5/1/17,0
1829,Oromia,Adama Special Town,Adama Town,6/1/17,22
1830,Oromia,Arsi,Amigna,6/1/17,15
1831,Oromia,Arsi,Aseko,6/1/17,30
1832,Oromia,Arsi,Bale Gesgara,6/1/17,36
1833,Oromia,Arsi,Bekoji Town,6/1/17,0
1834,Oromia,Arsi,Chole,6/1/17,15
1835,Oromia,Arsi,Deksis,6/1/17,9
1836,Oromia,Arsi,Digeluna Tijo,6/1/17,6
1837,Oromia,Arsi,Dodota,6/1/17,14
1838,Oromia,Arsi,Enkelo Wabe,6/1/17,10
1839,Oromia,Arsi,Gololcha,6/1/17,26
1840,Oromia,Arsi,Guna,6/1/17,4
1841,Oromia,Arsi,Hitosa,6/1/17,8
1842,Oromia,Arsi,Jeju,6/1/17,17
1843,Oromia,Arsi,Limuna Bilbilo,6/1/17,26
1844,Oromia,Arsi,Ludehetosa,6/1/17,25
1845,Oromia,Arsi,Merti,6/1/17,36
1846,Oromia,Arsi,Munesa,6/1/17,15
1847,Oromia,Arsi,Robe,6/1/17,33
1848,Oromia,Arsi,Seru,6/1/17,25
1849,Oromia,Arsi,Shenan kolu,6/1/17,0
1850,Oromia,Arsi,Shirka,6/1/17,29
1851,Oromia,Arsi,Sire,6/1/17,13
1852,Oromia,Arsi,Sude,6/1/17,2
1853,Oromia,Arsi,Tena,6/1/17,13
1854,Oromia,Arsi,Tiyo,6/1/17,2
1855,Oromia,Arsi,Zeway Dugda,6/1/17,46
1856,Oromia,Assela Town,Assela Town,6/1/17,13
1857,Oromia,Bale,Agarfa,6/1/17,20
1858,Oromia,Bale,Arena Buluq,6/1/17,47
1859,Oromia,Bale,Dawe Qachen,6/1/17,16
1860,Oromia,Bale,Dawe Serar,6/1/17,27
1861,Oromia,Bale,Delo Mena,6/1/17,90
1862,Oromia,Bale,Dinsho,6/1/17,3
1863,Oromia,Bale,Gasera,6/1/17,7
1864,Oromia,Bale,Ginir,6/1/17,66
1865,Oromia,Bale,Ginir Town,6/1/17,10
1866,Oromia,Bale,Goba,6/1/17,4
1867,Oromia,Bale,Goba Town,6/1/17,17
1868,Oromia,Bale,Gololcha,6/1/17,24
1869,Oromia,Bale,Goro,6/1/17,68
1870,Oromia,Bale,Gura Dhamole,6/1/17,19
1871,Oromia,Bale,Legehida,6/1/17,22
1872,Oromia,Bale,Meda Welabu,6/1/17,42
1873,Oromia,Bale,Raitu,6/1/17,5
1874,Oromia,Bale,Robe Town,6/1/17,3
1875,Oromia,Bale,Seweyna,6/1/17,87
1876,Oromia,Bale,Sinana,6/1/17,10
1877,Oromia,Borena,Arero,6/1/17,3
1878,Oromia,Borena,Dhas,6/1/17,2
1879,Oromia,Borena,Dilo,6/1/17,3
1880,Oromia,Borena,Dire,6/1/17,4
1881,Oromia,Borena,Dubluk,6/1/17,2
1882,Oromia,Borena,El way,6/1/17,5
1883,Oromia,Borena,Gomole,6/1/17,13
1884,Oromia,Borena,Guchi,6/1/17,3
1885,Oromia,Borena,Meyo,6/1/17,4
1886,Oromia,Borena,Moyale,6/1/17,17
1887,Oromia,Borena,Moyale Hospital,6/1/17,12
1888,Oromia,Borena,Teltele,6/1/17,16
1889,Oromia,Borena,Wachile,6/1/17,2
1890,Oromia,Borena,Yabelo,6/1/17,1
1891,Oromia,Borena,Yabelo Hospital,6/1/17,19
1892,Oromia,Borena,Yabelo Rural,6/1/17,2
1893,Oromia,Burayu Town,Burayu Town,6/1/17,2
1894,Oromia,Dukem Town,Dukem Town,6/1/17,0
1895,Oromia,East Hararge,Aweday Town,6/1/17,31
1896,Oromia,East Hararge,Babile,6/1/17,10
1897,Oromia,East Hararge,Babile Woreda,6/1/17,20
1898,Oromia,East Hararge,Bedeno,6/1/17,159
1899,Oromia,East Hararge,Bisidimo Hospital,6/1/17,12
1900,Oromia,East Hararge,Chelenko Hospital,6/1/17,11
1901,Oromia,East Hararge,Chinakesen,6/1/17,44
1902,Oromia,East Hararge,Deder,6/1/17,69
1903,Oromia,East Hararge,Deder Hospital,6/1/17,16
1904,Oromia,East Hararge,Deder Town,6/1/17,6
1905,Oromia,East Hararge,Fedis,6/1/17,100
1906,Oromia,East Hararge,Garemuleta Hospital,6/1/17,21
1907,Oromia,East Hararge,Girawa,6/1/17,194
1908,Oromia,East Hararge,Gole Oda,6/1/17,64
1909,Oromia,East Hararge,Goro Gutu,6/1/17,50
1910,Oromia,East Hararge,Goro Muti,6/1/17,28
1911,Oromia,East Hararge,Gursum,6/1/17,121
1912,Oromia,East Hararge,Haromaya Hospital,6/1/17,71
1913,Oromia,East Hararge,Haromaya Rural,6/1/17,160
1914,Oromia,East Hararge,Haromaya Town,6/1/17,1
1915,Oromia,East Hararge,Jarso,6/1/17,85
1916,Oromia,East Hararge,Kombolicha,6/1/17,97
1917,Oromia,East Hararge,Kumbi,6/1/17,47
1918,Oromia,East Hararge,Kurfa Chele,6/1/17,6
1919,Oromia,East Hararge,Melka Belo,6/1/17,15
1920,Oromia,East Hararge,Meta,6/1/17,26
1921,Oromia,East Hararge,Meyu Muleke,6/1/17,40
1922,Oromia,East Hararge,Midega Tole,6/1/17,99
1923,Oromia,East Shewa,Adama,6/1/17,29
1924,Oromia,East Shewa,Adami Tulu Jido Kombolcha,6/1/17,79
1925,Oromia,East Shewa,Adea,6/1/17,1
1926,Oromia,East Shewa,Batu,6/1/17,22
1927,Oromia,East Shewa,Bora,6/1/17,18
1928,Oromia,East Shewa,Boset,6/1/17,44
1929,Oromia,East Shewa,Dugda,6/1/17,40
1930,Oromia,East Shewa,Fentale,6/1/17,16
1931,Oromia,East Shewa,Gimbichu,6/1/17,0
1932,Oromia,East Shewa,Liben,6/1/17,17
1933,Oromia,East Shewa,Lomme,6/1/17,2
1934,Oromia,East Shewa,Matahara,6/1/17,13
1935,Oromia,East Shewa,Mojo,6/1/17,0
1936,Oromia,East Shewa,Olanciti Hospital,6/1/17,2
1937,Oromia,East Wellega,Boneya Bushe,6/1/17,7
1938,Oromia,East Wellega,Diga,6/1/17,7
1939,Oromia,East Wellega,Ebantu,6/1/17,5
1940,Oromia,East Wellega,Gida Ayana,6/1/17,8
1941,Oromia,East Wellega,Gobu Seyo,6/1/17,10
1942,Oromia,East Wellega,Gudeyabila,6/1/17,3
1943,Oromia,East Wellega,Guto Gida,6/1/17,10
1944,Oromia,East Wellega,Haro Limu,6/1/17,5
1945,Oromia,East Wellega,Jimma Arjo,6/1/17,11
1946,Oromia,East Wellega,Kiremu,6/1/17,8
1947,Oromia,East Wellega,Leqa Dulecha,6/1/17,7
1948,Oromia,East Wellega,Limu,6/1/17,4
1949,Oromia,East Wellega,Nunu Qumba,6/1/17,2
1950,Oromia,East Wellega,Sasiga,6/1/17,5
1951,Oromia,East Wellega,Sibu Sire,6/1/17,10
1952,Oromia,East Wellega,Wama Hagelo,6/1/17,7
1953,Oromia,East Wellega,Wayu Tuqa,6/1/17,3
1954,Oromia,Finfine Zuria,Akaki,6/1/17,0
1955,Oromia,Finfine Zuria,Berreh,6/1/17,0
1956,Oromia,Finfine Zuria,Holeta,6/1/17,0
1957,Oromia,Finfine Zuria,Mullo,6/1/17,0
1958,Oromia,Finfine Zuria,Sandefa,6/1/17,6
1959,Oromia,Finfine Zuria,Sebeta Awas,6/1/17,2
1960,Oromia,Finfine Zuria,Sululta Town,6/1/17,1
1961,Oromia,Finfine Zuria,Walmera,6/1/17,1
1962,Oromia,Gelan Town,Gelan Town,6/1/17,0
1963,Oromia,Guji,Adola Hospital,6/1/17,19
1964,Oromia,Guji,Adola Reda,6/1/17,31
1965,Oromia,Guji,Adola Town,6/1/17,1
1966,Oromia,Guji,Aga Wayyu,6/1/17,5
1967,Oromia,Guji,Anna Sora,6/1/17,38
1968,Oromia,Guji,Bore,6/1/17,34
1969,Oromia,Guji,Dima,6/1/17,17
1970,Oromia,Guji,Girja,6/1/17,26
1971,Oromia,Guji,Goro Dola,6/1/17,42
1972,Oromia,Guji,Gumi Eldallo,6/1/17,5
1973,Oromia,Guji,Hambela Wamena,6/1/17,51
1974,Oromia,Guji,Liben,6/1/17,99
1975,Oromia,Guji,Negele Hospital,6/1/17,5
1976,Oromia,Guji,Negele Town,6/1/17,0
1977,Oromia,Guji,Odo Shakiso,6/1/17,33
1978,Oromia,Guji,Saba Boru,6/1/17,11
1979,Oromia,Guji,Shakiso town,6/1/17,4
1980,Oromia,Guji,Uraga,6/1/17,96
1981,Oromia,Guji,Wadara,6/1/17,49
1982,Oromia,Ilu Aba Bora,Ale,6/1/17,0
1983,Oromia,Ilu Aba Bora,Algesachi,6/1/17,3
1984,Oromia,Ilu Aba Bora,Becho,6/1/17,0
1985,Oromia,Ilu Aba Bora,Bilonopa,6/1/17,2
1986,Oromia,Ilu Aba Bora,Bure,6/1/17,0
1987,Oromia,Ilu Aba Bora,Darimu,6/1/17,0
1988,Oromia,Ilu Aba Bora,Didu,6/1/17,2
1989,Oromia,Ilu Aba Bora,Doreni,6/1/17,0
1990,Oromia,Ilu Aba Bora,Halu,6/1/17,0
1991,Oromia,Ilu Aba Bora,Hurumu,6/1/17,0
1992,Oromia,Ilu Aba Bora,Metu Rural,6/1/17,0
1993,Oromia,Ilu Aba Bora,Metu Town,6/1/17,3
1994,Oromia,Ilu Aba Bora,Nono Sele,6/1/17,0
1995,Oromia,Ilu Aba Bora,Yayu,6/1/17,0
1996,Oromia,Jimma,B/Tolyi,6/1/17,6
1997,Oromia,Jimma,Agaro,6/1/17,7
1998,Oromia,Jimma,Chora Boter,6/1/17,11
1999,Oromia,Jimma,Dedo,6/1/17,40
2000,Oromia,Jimma,Gera,6/1/17,7
2001,Oromia,Jimma,Gomma,6/1/17,8
2002,Oromia,Jimma,Guma,6/1/17,9
2003,Oromia,Jimma,Kersa,6/1/17,25
2004,Oromia,Jimma,Limu Hospital,6/1/17,0
2005,Oromia,Jimma,Limu Kosa,6/1/17,0
2006,Oromia,Jimma,Limu Seka,6/1/17,12
2007,Oromia,Jimma,Mana,6/1/17,26
2008,Oromia,Jimma,Mancho,6/1/17,19
2009,Oromia,Jimma,Nono Benja,6/1/17,2
2010,Oromia,Jimma,O/Beyam,6/1/17,33
2011,Oromia,Jimma,Omonada,6/1/17,39
2012,Oromia,Jimma,Seka Chekorsa,6/1/17,27
2013,Oromia,Jimma,Sekoru,6/1/17,34
2014,Oromia,Jimma,Setema,6/1/17,31
2015,Oromia,Jimma,Shabe,6/1/17,21
2016,Oromia,Jimma,Sigmo,6/1/17,19
2017,Oromia,Jimma,Tiro Afeta,6/1/17,16
2018,Oromia,Jimma Spe Town,Jimma Spe Town,6/1/17,53
2019,Oromia,Lege Dadi Lege Tafo Town,Lege Dadi Lege Tafo Town,6/1/17,0
2020,Oromia,Nekemte Town,Nekemte Town,6/1/17,8
2021,Oromia,North Shewa,Abichugna,6/1/17,13
2022,Oromia,North Shewa,Aleiltu,6/1/17,0
2023,Oromia,North Shewa,Debre Libanos,6/1/17,1
2024,Oromia,North Shewa,Degem,6/1/17,3
2025,Oromia,North Shewa,Dera,6/1/17,15
2026,Oromia,North Shewa,Dera hospital,6/1/17,2
2027,Oromia,North Shewa,Fiche Hospital,6/1/17,3
2028,Oromia,North Shewa,Fichetown,6/1/17,3
2029,Oromia,North Shewa,Girar Jarso,6/1/17,28
2030,Oromia,North Shewa,Hidabu Abote,6/1/17,3
2031,Oromia,North Shewa,Jido,6/1/17,4
2032,Oromia,North Shewa,Kimbibit,6/1/17,3
2033,Oromia,North Shewa,Kuyu,6/1/17,1
2034,Oromia,North Shewa,Kuyu Hospital,6/1/17,5
2035,Oromia,North Shewa,Were Jarso,6/1/17,7
2036,Oromia,North Shewa,Wuchale,6/1/17,33
2037,Oromia,North Shewa,Yaya Gulele,6/1/17,1
2038,Oromia,Qeleme Wellega,Anfilo,6/1/17,7
2039,Oromia,Qeleme Wellega,Dale Sedi,6/1/17,0
2040,Oromia,Qeleme Wellega,Dale Wabera,6/1/17,10
2041,Oromia,Qeleme Wellega,Dambi Dollo,6/1/17,0
2042,Oromia,Qeleme Wellega,Dambi Dolo Hospital,6/1/17,24
2043,Oromia,Qeleme Wellega,Gawo Qebe,6/1/17,33
2044,Oromia,Qeleme Wellega,Gidami,6/1/17,0
2045,Oromia,Qeleme Wellega,Hawa Gelan,6/1/17,10
2046,Oromia,Qeleme Wellega,Jimma Horo,6/1/17,8
2047,Oromia,Qeleme Wellega,Laloqile,6/1/17,1
2048,Oromia,Qeleme Wellega,Seyo,6/1/17,5
2049,Oromia,Qeleme Wellega,Yemalogi Wolel,6/1/17,20
2050,Oromia,Sebeta Town,Sebeta Town,6/1/17,3
2051,Oromia,Shashamane Town,Shashamane Town,6/1/17,28
2052,Oromia,South West Shewa,Ameya,6/1/17,9
2053,Oromia,South West Shewa,Becho,6/1/17,2
2054,Oromia,South West Shewa,Dawo,6/1/17,0
2055,Oromia,South West Shewa,Goro,6/1/17,0
2056,Oromia,South West Shewa,Ilu,6/1/17,2
2057,Oromia,South West Shewa,Kersana Malima,6/1/17,2
2058,Oromia,South West Shewa,Seden Sodo,6/1/17,10
2059,Oromia,South West Shewa,Sodo Dac'Ha,6/1/17,7
2060,Oromia,South West Shewa,St.Luke Hospital,6/1/17,13
